,-,traw,t,-.1,-.2,ECG,Ax,Ay,Az,Amag,Aave,Smooth
765,67,43.2200000000011,15.300000000001699,-453,494,-2,0.192394,0.977891,0.087047,1.0004316265122768,0.4191106666666667,0.41866715841584157
766,67,43.2400000000011,15.320000000001702,536936130,133133,-2,0.195871,0.98759,0.073017,1.0094706231634478,0.418826,0.4187104422442245
767,67,43.2600000000011,15.340000000001698,0,86903,0,0.188002,0.975695,0.086864,0.9974321227657549,0.4168536666666667,0.41873379537953803
768,67,43.2800000000011,15.360000000001701,0,86903,375,0.194102,0.974048,0.053741,0.994652294919687,0.407297,0.4186462211221122
769,67,43.3000000000011,15.380000000001697,536936130,133133,512,0.186721,0.982893,0.123525,1.0080683542870492,0.43104633333333336,0.41880002970297037
770,67,43.3200000000011,15.4000000000017,536936130,133133,520,0.182634,0.96746,0.105957,0.9902327581962738,0.4186836666666667,0.41881190759075915
771,67,43.3400000000011,15.420000000001696,0,86903,517,0.182573,0.963739,0.104249,0.9864043868774105,0.4168536666666667,0.4187879504950495
772,67,43.3600000000011,15.4400000000017,-819,612,522,0.185013,0.96441,0.109495,0.9880817847192609,0.4196393333333333,0.4187986204620463
773,67,43.3800000000011,15.460000000001695,0,86903,528,0.187636,0.977708,0.093574,0.9999381457050232,0.4196393333333333,0.41881754455445563
774,67,43.4000000000011,15.480000000001699,0,86903,528,0.186721,0.974414,0.101565,0.9973278420168565,0.4209,0.4188489504950496
775,67,43.4200000000011,15.500000000001702,536936130,133133,550,0.193065,0.970327,0.094428,0.9938436639321097,0.41927333333333333,0.4188727062706274
776,67,43.4400000000011,15.520000000001698,0,86903,556,0.190503,0.981856,0.094611,1.0046311955469032,0.42232333333333333,0.4189105544554456
777,67,43.4600000000011,15.540000000001701,536936130,133133,561,0.188246,0.977281,0.099186,1.0001762705008552,0.421571,0.41892404290429064
778,67,43.4800000000012,15.560000000001796,536936130,133133,545,0.189039,0.974475,0.095831,0.9972566619015388,0.41978166666666666,0.4188966633663368
779,67,43.5000000000012,15.5800000000018,0,86903,488,0.184403,0.977098,0.099247,0.9992872134786875,0.4202493333333334,0.41890008580858096
780,67,43.5200000000012,15.600000000001796,-710,398,422,0.18666,0.982466,0.084729,1.0036236347341565,0.41795166666666667,0.4189298811881189
781,67,43.5400000000012,15.620000000001799,536936130,133133,422,0.18239,0.977342,0.109922,1.0002731342728344,0.42321800000000004,0.4190081947194721
782,67,43.5600000000012,15.640000000001802,0,86903,405,0.19276,0.969168,0.106262,0.9938484001436034,0.42273000000000005,0.41908509900990115
783,67,43.5800000000012,15.660000000001798,0,86903,405,0.181963,0.977769,0.104615,1.000043523530351,0.42144899999999996,0.41912214191419156
784,67,43.6000000000012,15.680000000001801,536936130,133133,397,0.184891,0.974902,0.100406,0.9973464575166445,0.4200663333333334,0.41914388448844897
785,67,43.6200000000012,15.700000000001797,536884860,209577,390,0.19154,0.971547,0.096258,0.994915447348668,0.41978166666666666,0.4191839471947196
786,67,43.6400000000012,15.7200000000018,0,86903,383,0.192089,0.978745,0.099369,1.002354307172369,0.42340099999999997,0.41925098679868
787,67,43.6600000000012,15.740000000001796,-658,460,380,0.192211,0.980453,0.097783,1.0038897692570634,0.4234823333333333,0.41932628052805293
788,67,43.6800000000012,15.7600000000018,0,86903,371,0.188368,0.973499,0.099552,0.9965407202563276,0.42047300000000004,0.4193607062706272
789,67,43.7000000000012,15.780000000001795,0,86903,367,0.183793,0.976305,0.099735,0.99844799068304,0.4199443333333333,0.41939050165016517
790,67,43.7200000000012,15.800000000001798,-663,411,369,0.186233,0.971425,0.101138,0.994272676863847,0.4195986666666667,0.4194162706270629
791,67,43.7400000000012,15.820000000001802,0,86903,366,0.188246,0.97234,0.101504,0.9955825903118234,0.42069666666666666,0.4194434488448846
792,67,43.7600000000012,15.840000000001798,-705,465,366,0.188673,0.97173,0.101687,0.9950863981574665,0.4206966666666667,0.41947928382838295
793,67,43.7800000000012,15.8600000000018,536936130,133133,366,0.186538,0.975573,0.099247,0.9981929025904762,0.42045266666666675,0.4195227689768978
794,67,43.8000000000012,15.880000000001797,0,86903,361,0.187514,0.974597,0.100528,0.9975503452904019,0.4208796666666667,0.4195402838283829
795,67,43.8200000000012,15.9000000000018,-729,306,365,0.187758,0.972462,0.101016,0.9955599631684673,0.420412,0.41955618811881196
796,67,43.8400000000012,15.920000000001796,536936130,133133,369,0.187819,0.972157,0.102114,0.9953855928262173,0.4206966666666667,0.41960148514851486
797,67,43.8600000000012,15.940000000001799,0,86903,371,0.187392,0.971547,0.101443,0.994640647229943,0.42012733333333335,0.4196290660066006
798,67,43.8800000000012,15.960000000001802,0,86903,369,0.187636,0.972096,0.102053,0.9952852437974753,0.420595,0.4197003333333333
799,67,43.9000000000012,15.980000000001798,536936130,133133,367,0.189405,0.975024,0.099369,0.9982085216837211,0.421266,0.419711808580858
800,67,43.9200000000012,16.0000000000018,536936130,133133,362,0.188307,0.974353,0.098942,0.9973027695850443,0.420534,0.41987548184818474
801,67,43.9400000000012,16.020000000001797,0,86903,361,0.188185,0.974719,0.100711,0.9978143257675749,0.421205,0.419787706270627
802,67,43.9600000000012,16.0400000000018,-669,251,362,0.188978,0.974353,0.099979,0.9975330839295508,0.4211033333333334,0.4198422640264026
803,67,43.9800000000012,16.060000000001796,0,86903,400,0.186477,0.972218,0.101321,0.9951117807030525,0.42000533333333334,0.41984166006600665
804,67,44.0000000000012,16.0800000000018,0,86903,210,0.188978,0.97234,0.1037,0.9959475137194731,0.42167266666666664,0.4198901782178218
805,67,44.0200000000012,16.100000000001796,116621,536878210,-1,0.187819,0.978806,0.08479,1.0002632186064826,0.41713833333333333,0.4198877623762377
806,67,44.0400000000012,16.1200000000018,0,86903,0,0.178181,0.960689,0.14274,0.9874444445547305,0.4272033333333334,0.41998379207920794
807,67,44.0600000000012,16.140000000001802,-808,472,486,0.17873,0.958249,0.142862,0.985187855155046,0.42661366666666667,0.420061099009901
808,67,44.0800000000012,16.160000000001798,536936130,133133,511,0.188978,0.985821,0.124745,1.011492483190063,0.43318133333333336,0.42017866996699665
809,67,44.1000000000012,16.1800000000018,0,86903,518,0.185501,0.977098,0.088084,0.9984437458670368,0.4168943333333333,0.42013256765676565
810,67,44.1200000000013,16.200000000001896,-1036,289,528,0.181841,0.957456,0.122549,0.9822455897676508,0.42061533333333334,0.4201271320132013
811,67,44.1400000000013,16.2200000000019,536936130,133133,528,0.184891,0.959591,0.114924,0.9839751495530769,0.419802,0.42013236633663364
812,67,44.1600000000013,16.240000000001896,536884860,209577,533,0.18727,0.971059,0.097905,0.9937862060855946,0.4187446666666666,0.42012451485148505
813,67,44.1800000000013,16.2600000000019,0,86903,532,0.18727,0.969229,0.108031,0.9930486414582117,0.42151,0.4200953234323431
814,67,44.2000000000013,16.280000000001902,234636,0,544,0.192272,0.972401,0.095648,0.9958316959652369,0.420107,0.42012894389438943
815,67,44.2200000000013,16.300000000001898,536884860,209577,559,0.189771,0.978806,0.101565,1.002192430275743,0.4233806666666666,0.42015451155115513
816,67,44.2400000000013,16.3200000000019,0,86903,560,0.189527,0.974231,0.105164,0.998051096881317,0.422974,0.42021208910891095
817,67,44.2600000000013,16.340000000001897,-706,445,542,0.189222,0.972767,0.102053,0.9962406418039771,0.42134733333333335,0.42025074257425754
818,67,44.2800000000013,16.3600000000019,0,86903,489,0.181353,0.975878,0.105103,0.9981349718860671,0.42077799999999993,0.4202551716171618
819,67,44.3000000000013,16.380000000001896,0,86903,440,0.185928,0.975817,0.09882,0.9982752281174766,0.42018833333333333,0.42025456765676583
820,67,44.3200000000013,16.4000000000019,-671,464,414,0.192577,0.968497,0.104188,0.9929388094349018,0.421754,0.42027127722772295
821,67,44.3400000000013,16.420000000001895,0,86903,408,0.185623,0.972462,0.091744,0.9942611332587632,0.4166096666666667,0.42025013861386157
822,67,44.3600000000013,16.4400000000019,-714,394,409,0.180499,0.977159,0.10126,0.998835916395681,0.4196393333333333,0.42024953465346554
823,67,44.3800000000013,16.4600000000019,0,86903,401,0.186416,0.973499,0.102175,0.9964391394771684,0.42069666666666666,0.42026443234323446
824,67,44.4000000000013,16.480000000001898,0,86903,391,0.189466,0.965447,0.101931,0.9891285071849866,0.41894800000000004,0.42025980198019813
825,67,44.4200000000013,16.5000000000019,-685,424,384,0.189039,0.978501,0.10126,1.0017252807641424,0.42293333333333333,0.4202847656765677
826,67,44.4400000000013,16.520000000001897,536936130,133133,378,0.188917,0.973499,0.102785,0.9969727639785352,0.4217336666666666,0.4203020792079209
827,67,44.4600000000013,16.5400000000019,536936130,133133,373,0.186599,0.973682,0.101016,0.9965340215873215,0.42043233333333335,0.4203107359735974
828,67,44.4800000000013,16.560000000001896,0,86903,372,0.184403,0.97478,0.103334,0.9974359279497605,0.420839,0.42032684158415845
829,67,44.5000000000013,16.5800000000019,0,86903,367,0.184952,0.973194,0.1037,0.996025850036032,0.4206153333333333,0.4203421419141914
830,67,44.5200000000013,16.600000000001902,5,8,365,0.185623,0.971547,0.104371,0.9946118725306873,0.4205136666666667,0.42035220792079203
831,67,44.5400000000013,16.620000000001898,0,86903,366,0.185501,0.972584,0.103395,0.9955002682480804,0.42049333333333333,0.4203695214521452
832,67,44.5600000000013,16.6400000000019,-701,417,366,0.185257,0.973926,0.103273,0.996753390791323,0.4208186666666667,0.42038321122112215
833,67,44.5800000000013,16.660000000001897,0,86903,366,0.18422,0.974353,0.10065,0.9967101883240684,0.419741,0.42041361056105614
834,67,44.6000000000013,16.6800000000019,0,86903,365,0.184952,0.973621,0.100406,0.9961056463955015,0.4196596666666667,0.42036146864686474
835,67,44.6200000000013,16.700000000001896,-663,450,368,0.185135,0.973194,0.101382,0.995821188660394,0.4199036666666667,0.4203268415841585
836,67,44.6400000000013,16.7200000000019,0,86903,367,0.185379,0.973499,0.10065,0.9960904071127279,0.41984266666666664,0.4203352970297031
837,67,44.6600000000013,16.740000000001896,-944,309,371,0.186599,0.974536,0.101992,0.9974677790089261,0.42104233333333335,0.42035140264026416
838,67,44.6800000000013,16.7600000000019,0,86903,377,0.185684,0.973926,0.102663,0.9967698294496077,0.42075766666666664,0.4203560330033005
839,67,44.7000000000013,16.780000000001902,0,86903,374,0.185928,0.972828,0.101443,0.9956175073877518,0.4200663333333334,0.4203667029702971
840,67,44.7200000000013,16.800000000001898,-785,294,370,0.185501,0.973743,0.101809,0.9964693289464559,0.420351,0.42036408580858087
841,67,44.7400000000013,16.8200000000019,536936130,133133,364,0.184037,0.974597,0.10187,0.9970388290723687,0.42016800000000004,0.4203560330033003
842,67,44.7600000000014,16.840000000001996,-758,596,366,0.183854,0.974597,0.101199,0.9969367298509972,0.4198833333333334,0.4203326798679867
843,67,44.7800000000014,16.860000000002,0,86903,367,0.18422,0.973682,0.102968,0.9962911494879396,0.42029,0.4203318745874587
844,67,44.8000000000014,16.880000000001996,0,86903,400,0.183366,0.976671,0.099308,0.998684840708519,0.41978166666666666,0.42033952475247516
845,67,44.8200000000014,16.900000000002,536936130,133133,0,0.188734,0.979843,0.086559,1.0016013617632515,0.4183786666666667,0.4203224125412541
846,67,44.8400000000014,16.920000000002002,0,86903,0,0.19215,0.990762,0.071858,1.0117779080944593,0.41825666666666667,0.4203034884488448
847,67,44.8600000000014,16.940000000001998,-810,201,-3,0.179035,0.971181,0.102297,0.9928296642400447,0.4175043333333333,0.42031576897689754
848,67,44.8800000000014,16.960000000002,536936130,133133,470,0.192882,0.970571,0.066002,0.9917498656259047,0.4098183333333334,0.4202068547854784
849,67,44.9000000000014,16.980000000001997,0,86903,522,0.184525,0.988505,0.126697,1.0135303352435978,0.43324233333333334,0.4203443564356435
850,67,44.9200000000014,17.000000000002,536936130,133133,528,0.181109,0.972828,0.10065,0.9946482845533893,0.41819566666666663,0.4203318745874587
851,67,44.9400000000014,17.020000000001996,536936130,133133,525,0.177571,0.971486,0.104798,0.993125938157392,0.41795166666666667,0.4203395247524752
852,67,44.9600000000014,17.040000000002,-1180,691,524,0.179828,0.968009,0.117364,0.9915411449662591,0.4217336666666667,0.42035703960396037
853,67,44.9800000000014,17.060000000001995,536936130,133133,532,0.185135,0.97478,0.096685,0.9969047125227165,0.41886666666666666,0.4203475775577558
854,67,45.0000000000014,17.080000000002,0,0,536,0.183732,0.980148,0.102297,1.0024531041086162,0.422059,0.42037475577557754
855,67,45.0200000000014,17.100000000002,-921,731,548,0.188856,0.97356,0.098393,0.9965775658647951,0.4202696666666666,0.42039307590759084
856,67,45.0400000000014,17.120000000001998,536936130,133133,560,0.186172,0.984235,0.099247,1.0065925272015483,0.42321800000000004,0.4204313267326733
857,67,45.0600000000014,17.140000000002,536936130,133133,559,0.184708,0.979233,0.104066,1.0019201794100168,0.422669,0.42047159075907586
858,67,45.0800000000014,17.160000000001997,0,86903,542,0.184037,0.971364,0.101199,0.9938102814249811,0.41886666666666666,0.42046212871287125
859,67,45.1000000000014,17.180000000002,0,86903,496,0.180926,0.977525,0.099064,0.9990510593543255,0.41917166666666666,0.42046011551155105
860,67,45.1200000000014,17.200000000001996,536936130,133133,437,0.182634,0.980026,0.092354,1.001167019007318,0.41833800000000004,0.4204544785478546
861,67,45.1400000000014,17.220000000002,0,86903,431,0.184647,0.972401,0.114802,0.9964124239560644,0.42395000000000005,0.4205027953795379
862,67,45.1600000000014,17.240000000002002,-835,500,409,0.187697,0.969229,0.103944,0.9926929904990767,0.42029,0.4205225247524751
863,67,45.1800000000014,17.260000000001998,0,0,408,0.175558,0.983503,0.0976,1.0038050220899475,0.41888699999999995,0.420520511551155
864,67,45.2000000000014,17.280000000002,234636,0,403,0.182024,0.972218,0.105957,0.9947700548111609,0.4200663333333334,0.4205267524752474
865,67,45.2200000000014,17.300000000001997,536936130,133133,391,0.187209,0.975573,0.095953,0.9979964259550231,0.41957833333333333,0.4205325907590759
866,67,45.2400000000014,17.320000000002,116621,536878210,389,0.187026,0.980026,0.096624,1.0023801089048006,0.42122533333333334,0.4205535280528052
867,67,45.2600000000014,17.340000000001996,-805,499,381,0.185318,0.980697,0.097478,1.0028017388382413,0.4211643333333333,0.42057667986798675
868,67,45.2800000000014,17.360000000002,536936130,133133,373,0.182817,0.976793,0.099125,0.9986853288013197,0.41957833333333333,0.4206036567656765
869,67,45.3000000000014,17.380000000001996,116621,536878210,368,0.17812,0.976488,0.100467,0.9976718732293699,0.4183583333333334,0.42071317491749166
870,67,45.3200000000014,17.400000000002,-851,448,368,0.184891,0.976122,0.098637,0.9983627089059367,0.4198833333333334,0.42060265016501636
871,67,45.3400000000014,17.420000000002002,0,86903,364,0.183366,0.976244,0.099552,0.9982915597138944,0.4197206666666667,0.4206129174917491
872,67,45.3600000000014,17.440000000001998,536936130,133133,362,0.183366,0.972889,0.101687,0.9952267793050988,0.419314,0.42063727722772265
873,67,45.3800000000014,17.460000000002,0,86903,362,0.18239,0.97173,0.10065,0.9938086976375281,0.41825666666666667,0.4206235874587458
874,67,45.4000000000015,17.480000000002097,0,86903,362,0.184037,0.973255,0.101565,0.9956959182496431,0.41961899999999996,0.4206233861386137
875,67,45.4200000000015,17.5000000000021,536936130,133133,360,0.184281,0.976305,0.096746,0.9982438221707159,0.41911066666666663,0.42060566996699655
876,67,45.4400000000015,17.520000000002096,0,86903,360,0.186233,0.973682,0.097966,0.996160983259734,0.4192936666666667,0.4206058712871286
877,67,45.4600000000015,17.5400000000021,-800,494,362,0.186599,0.973316,0.099308,0.9960046694273075,0.419741,0.420580303630363
878,67,45.4800000000015,17.560000000002102,116621,536878210,363,0.183305,0.972767,0.099918,0.994917064904407,0.41866333333333333,0.420551514851485
879,67,45.5000000000015,17.580000000002098,0,86903,365,0.182085,0.973804,0.09882,0.9955975944331124,0.41823633333333327,0.42053621452145207
880,67,45.5200000000015,17.6000000000021,-755,51,365,0.183976,0.975207,0.099918,0.9974264224237295,0.41970033333333334,0.4205307788778877
881,67,45.5400000000015,17.620000000002097,116621,536878210,365,0.185013,0.975451,0.095343,0.997409019018276,0.4186023333333333,0.4205372211221121
